monitoring_id,episode_id,split,step_index,steps_per_episode,recipe_design_index,recipe_design_seed,nominal_absorbed_power_W,target_pressure_mTorr,nominal_flow_sccm,nominal_pumping_speed_m3_s,measured_absorbed_power_W,measured_flow_sccm,measured_pressure_mTorr,fault_present,fault_domain,fault_family,fault_profile,fault_severity,fault_direction,fault_magnitude_fraction,fault_onset_step,fault_started,fault_progress,signed_fault_fraction,fault_factor,fault_effect_active,active_fault_domain,active_fault_family,normal_power_coupling_factor,normal_flow_delivery_factor,normal_pumping_effectiveness_factor,applied_power_factor,applied_flow_factor,applied_pumping_factor,true_absorbed_power_W,true_flow_sccm,true_pumping_speed_m3_s,true_neutral_density_m3,true_ion_density_m3,true_electron_density_m3,true_electron_energy_density_J_m3,true_electron_temperature_eV,true_pressure_mTorr,true_pressure_relative_deviation_from_target,ionization_rate_coefficient_m3_s,ionization_density_rate_m3_s,charged_wall_loss_rate_s,charged_wall_loss_density_rate_m3_s,ionization_fraction,residence_time_proxy_s,collisional_power_loss_W,wall_power_loss_W,power_measurement_noise_factor,flow_measurement_noise_factor,pressure_measurement_noise_factor,power_measurement_relative_noise,flow_measurement_relative_noise,pressure_measurement_relative_noise,pressure_sensor_bias_factor,pressure_sensor_bias_fraction,integration_success,converged,max_relative_rate_s,neutral_particle_balance,ion_particle_balance,electron_energy_balance,total_particle_identity,max_balance_residual,physical_state_valid,balance_valid,domain_status,model_validity_status,qualification_valid,is_ml_eligible,error_message
monitor_train_019_step_003,monitor_train_019,train,3,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,29.161195533341221,20.295768455011107,23.940389181558572,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0055409740688104,1.0063008391141581,1.0182014174942977,1.0055409740688104,1.0063008391141581,1.0182014174942977,28.714152157172162,20.126016782283163,0.011653583531595426,7.7335558154338592e+20,48634896672999408,48634896672999408,0.02080868266140927,1.7803071531401626,24.025959550843634,-0.011687813926421603,4.8698292771744194e-18,1.8316435381660778e+20,3766.1096526731817,1.8316435381694589e+20,6.2884188680614403e-05,1.9477276548151026,20.200923259505348,8.5132288976692987,1.01556874720598,1.0084344395895255,0.99643842032181984,0.015568747205980005,0.0084344395895254998,-0.0035615796781801601,1,0,true,true,1.5138770380076697e-08,1.0088983268878552e-08,9.2294220178400216e-13,4.3338527315620549e-14,0,1.0088983268878552e-08,true,true,supported,valid,true,true,
monitor_train_019_step_004,monitor_train_019,train,4,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.336491855832524,19.954341198085263,23.750365942214476,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.9944011295301548,0.9930573181316843,1.0097046126907616,0.9944011295301548,0.9930573181316843,1.0097046126907616,28.396043597362929,19.861146362633686,0.011556335361608251,7.6960005739816695e+20,47987496984310248,47987496984310248,0.020548039815828954,1.7817248940879984,23.909286091236375,-0.016487197762775765,4.9069086989007087e-18,1.8121793052990862e+20,3776.3572163442309,1.8121793053099701e+20,6.2349923841939413e-05,1.964118054032266,19.966574359640443,8.4294692377290232,0.99790281553392401,1.0046923190509744,0.9933532039218792,-0.0020971844660759853,0.0046923190509744472,-0.006646796078120798,1,0,true,true,4.8667406274329638e-08,3.2680032969178151e-08,3.0029840778286048e-12,1.1513747238943761e-13,4.1814071381604853e-17,3.2680032969178151e-08,true,true,supported,valid,true,true,
monitor_train_019_step_005,monitor_train_019,train,5,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.171298440466114,19.97358597792547,24.676228513419662,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99802750031096255,1.0046858531688185,0.98857044897349,0.99802750031096255,1.0046858531688185,0.98857044897349,28.499597967660833,20.093717063376371,0.011314449288756641,7.9525744461643003e+20,48899979287994408,48899979287994408,0.020826997891192699,1.7722147428880288,24.706388177518711,0.016301740541661041,4.6624376732077632e-18,1.8131321459051558e+20,3707.8382696820918,1.8131321459068731e+20,6.1485715058455845e-05,2.006107972461519,20.11071340024035,8.3888845674209751,0.98848055584618255,0.99402146028671545,0.99877927668413735,-0.011519444153817449,-0.0059785397132845475,-0.0012207233158626485,1,0,true,true,7.3284516399226848e-09,5.043872419035236e-09,4.7359230927479828e-13,8.6243060777604505e-15,4.1330104464821876e-17,5.043872419035236e-09,true,true,supported,valid,true,true,
monitor_train_019_step_006,monitor_train_019,train,6,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,27.809247274835052,20.101890798590308,24.150898398293869,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.98257606475001369,0.99521565147188895,0.99593419472413791,0.98257606475001369,0.99521565147188895,0.99593419472413791,28.058367940058336,19.90431302943778,0.011398729299308763,7.8193674997606829e+20,47768009110699160,47768009110699160,0.020400976821100199,1.7771012347290864,24.292552060916616,-0.00072148286840481763,4.7868059750028506e-18,1.7879467918483695e+20,3742.979506858469,1.7879467918477561e+20,6.1085619998942881e-05,1.9912751962240829,19.763200161121205,8.2951677789360261,0.99112134156357612,1.0099263797178188,0.99416884392106963,-0.0088786584364238808,0.0099263797178188451,-0.0058311560789303662,1,0,true,true,3.1321575982647675e-09,2.1428273008465541e-09,1.7154228604475366e-13,1.9658103983390406e-14,0,2.1428273008465541e-09,true,true,supported,valid,true,true,
monitor_train_019_step_007,monitor_train_019,train,7,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,29.016700749973204,20.221769149554973,24.727534183456633,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0011308860810397,1.0059435907713243,0.99272384642363709,1.0011308860810397,1.0059435907713243,0.99272384642363709,28.58821801746728,20.118871815426488,0.011361986017043975,7.9292163501437459e+20,48985375520231984,48985375520231984,0.020873364832017141,1.7730638260903844,24.633821213037177,0.013316685349517798,4.6838607769320261e-18,1.819284783651881e+20,3713.9345454353552,1.8192847836571294e+20,6.177451504589971e-05,1.9977147382629463,20.166833992007319,8.4213840254634214,1.014988088178288,1.0051144683992463,1.0038042400977507,0.014988088178288006,0.0051144683992463413,0.0038042400977507107,1,0,true,true,2.3264847780829664e-08,1.5934551418012016e-08,1.4424488697852809e-12,6.0476357804226594e-14,4.1278428519269477e-17,1.5934551418012016e-08,true,true,supported,valid,true,true,
monitor_train_019_step_008,monitor_train_019,train,8,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.729897783328088,20.145619314642687,24.412490819120599,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0002966590966669,1.0068410563454404,1.0094628941791488,1.0002966590966669,1.0068410563454404,1.0094628941791488,28.564395894669069,20.136821126908806,0.011553568829547094,7.8046901453942175e+20,48587169484116784,48587169484116784,0.020757192224943731,1.7776463074223028,24.246953693136255,-0.002597179963749884,4.8008413823643782e-18,1.820516512511133e+20,3746.9079426729731,1.8205165125203509e+20,6.224993437398146e-05,1.9645883672011701,20.115530461282386,8.4488654333925108,1.00579399225768,1.0004369203896897,1.0068271308668026,0.0057939922576799585,0.00043692038968967672,0.0068271308668026442,1,0,true,true,4.0964256013227185e-08,2.7593839950673533e-08,2.5316897750248481e-12,1.0201474918927796e-13,4.124163356114821e-17,2.7593839950673533e-08,true,true,supported,valid,true,true,
monitor_train_019_step_009,monitor_train_019,train,9,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.751264504126954,20.085000166290353,24.549427472199422,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99935437968643159,1.0042654045302006,0.99154090231974767,0.99935437968643159,1.0042654045302006,0.99154090231974767,28.537488234953734,20.085308090604013,0.011348446910054899,7.9254324291872109e+20,48887658835735560,48887658835735560,0.020833346034510775,1.7732016821490146,24.622065646255866,0.012833117986491782,4.687346408142803e-18,1.8161397245811714e+20,3714.924723006347,1.8161397245877371e+20,6.1680727009125663e-05,2.0000980840889757,20.130008908234611,8.4074793267241503,1.0074910681491365,0.9999846691764811,0.99704987489270669,0.0074910681491364706,-1.5330823518899805e-05,-0.002950125107293311,1,0,true,true,2.9460777714149965e-08,2.0202723710128944e-08,1.8076043575067676e-12,8.8095267693387403e-14,4.1347406930787603e-17,2.0202723710128944e-08,true,true,supported,valid,true,true,
monitor_train_019_step_010,monitor_train_019,train,10,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.756789305219353,20.110836238021669,24.473974518765331,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0001970767953259,1.0094184192591031,1.0034068570788841,1.0001970767953259,1.0094184192591031,1.0034068570788841,28.561552229988457,20.188368385182063,0.011484255889095633,7.8718943820113668e+20,48775673667625224,48775673667625224,0.020808596499618054,1.7751614567019192,24.45573815259365,0.0059912064899883362,4.7371228439117877e-18,1.8188512461383284e+20,3729.0130702014012,1.8188512461445277e+20,6.1957959875385437e-05,1.9764455913715882,20.132214449779795,8.4293377802132472,1.0068356605291888,0.9961595634832332,1.0007456886419823,0.0068356605291888251,-0.0038404365167667986,0.00074568864198232276,1,0,true,true,2.7814912887351775e-08,1.8869974293935135e-08,1.7042014659394404e-12,8.0251160327548129e-14,4.113633121546072e-17,1.8869974293935135e-08,true,true,supported,valid,true,true,
monitor_train_019_step_011,monitor_train_019,train,11,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,27.84423766011879,19.776036081002253,23.906076489910838,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99053283438434914,0.99015460161943736,1.0128899422743021,0.99053283438434914,0.99015460161943736,1.0128899422743021,28.285580853158621,19.803092032388747,0.011592792298064694,7.6493735652767433e+20,47666007094403048,47666007094403048,0.020430688043251839,1.7834977529777414,23.764429229547257,-0.022445910934699945,4.9535922849122742e-18,1.8061545197228186e+20,3789.1877877611842,1.8061545197345001e+20,6.2309725929616633e-05,1.9579413085814947,19.875776656879658,8.4098041962874586,0.98439688421704985,0.99863375116662367,1.005960473908099,-0.01560311578295015,-0.0013662488333763267,0.0059604739080989511,1,0,true,true,5.3243325899958878e-08,3.5644856078219978e-08,3.2337942829373531e-12,1.5018570481112017e-13,4.1936652456790694e-17,3.5644856078219978e-08,true,true,supported,valid,true,true,
monitor_train_019_step_012,monitor_train_019,train,12,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.859795739816605,20.051331278234649,24.424405999037806,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99481561902848925,1.000436836307226,0.99559150643156868,0.99481561902848925,1.000436836307226,0.99559150643156868,28.407879728191659,20.008736726144519,0.011394807141497805,7.8630961363087091e+20,48488130214981792,48488130214981792,0.020689697613332284,1.7754851868408092,24.428404504215685,0.0048668319265239316,4.7453857353454124e-18,1.8092581733590827e+20,3731.3424240997956,1.8092581733643672e+20,6.1661640042100853e-05,1.9919606045392615,20.021471245145282,8.3864084830494026,1.0159081218291863,1.0021287976683941,0.9998363173830207,0.015908121829186328,0.0021287976683941334,-0.00016368261697929931,1,0,true,true,2.3410055210340251e-08,1.5988010484478345e-08,1.4604038930997467e-12,5.3230029393054874e-14,4.1505639432586308e-17,1.5988010484478345e-08,true,true,supported,valid,true,true,
monitor_train_019_step_013,monitor_train_019,train,13,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.78477665997756,20.036270701163325,24.102899656679366,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0124771782995181,1.0038848730370056,1.0050162759447177,1.0124771782995181,1.0038848730370056,1.0050162759447177,28.912221881638835,20.077697460740112,0.01150267611211641,7.8162042776888895e+20,49212425267942264,49212425267942264,0.021019252604073654,1.7772185940497855,24.282724829128156,-0.0011257278231734875,4.7898251617240859e-18,1.8424271746991007e+20,3743.8251918515948,1.8424271747023621e+20,6.2958087070796959e-05,1.9732805393239914,20.363728209553923,8.5484936720868188,0.99559199489465,0.99793667776607387,0.99259452249637647,-0.0044080051053499991,-0.0020633222339261348,-0.0074054775036235254,1,0,true,true,1.4196401523140521e-08,9.5600051366351006e-09,8.8508221241628024e-13,3.2978499007383114e-14,4.1363080672577047e-17,9.5600051366351006e-09,true,true,supported,valid,true,true,
monitor_train_019_step_014,monitor_train_019,train,14,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.195000993233858,20.075491473135958,24.301742599453089,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0075278298613592,1.0013878075971669,0.98851377481352942,1.0075278298613592,1.0013878075971669,0.98851377481352942,28.770888661216105,20.02775615194334,0.011313800638061566,7.9269233857004542e+20,49291785402039136,49291785402039136,0.021004919911157278,1.7731473532489275,24.626697624317988,0.013023655240778457,4.6859724780733437e-18,1.8309603656107593e+20,3714.5344821257622,1.8309603656141763e+20,6.2178878356543247e-05,2.0062229880404887,20.295059645388989,8.4758290158290066,0.97998366770093692,1.002383458278125,0.98680476652525195,-0.020016332299063078,0.002383458278125028,-0.013195233474748047,1,0,true,true,1.4842867030879377e-08,1.0174305246121249e-08,9.3312971273875058e-13,3.2804163589714394e-14,0,1.0174305246121249e-08,true,true,supported,valid,true,true,
monitor_train_019_step_015,monitor_train_019,train,15,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.958458444855118,20.121242222051453,24.659187135568068,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0067534859478837,1.0102099491554215,0.9940407885767979,1.0067534859478837,1.0102099491554215,0.9940407885767979,28.748776554870457,20.20419898310843,0.011377058767017065,7.9522957277921791e+20,49326724068334160,49326724068334160,0.021008872705245769,1.7722248552640858,24.705522278765997,0.016266121640055788,4.6626923560043768e-18,1.8289909538106737e+20,3707.910850272659,1.8289909538138174e+20,6.2024434571497563e-05,1.9950680915870331,20.286469176818734,8.4623073780537421,1.0072935935059517,0.99589408314943184,0.99812450258387153,0.0072935935059517121,-0.0041059168505681587,-0.0018754974161284688,1,0,true,true,1.3794892697097502e-08,9.4326457396853286e-09,8.5942522390483122e-13,3.5095812450829817e-14,0,9.4326457396853286e-09,true,true,supported,valid,true,true,
monitor_train_019_step_016,monitor_train_019,train,16,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.974692802177962,19.919999663400297,23.889211347979582,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99943134128686273,1.0007068498216338,1.0130247503451424,0.99943134128686273,1.0007068498216338,1.0130247503451424,28.539685944606578,20.014136996432676,0.011594335211959017,7.72986491590084e+20,48328681768658392,48328681768658392,0.020679280771802793,1.7804460880099593,24.014492975182591,-0.01215949358751324,4.8734530536243208e-18,1.820596236245706e+20,3767.113377857695,1.8205962362494032e+20,6.2518117556027657e-05,1.9576807559241796,20.07714303292337,8.4625429116858335,1.0152421739473834,0.99529645804617217,0.99478308256049885,0.015242173947383364,-0.0047035419538278278,-0.0052169174395011453,1,0,true,true,1.6623626024945193e-08,1.1136823426849024e-08,1.0153853354163679e-12,4.6022107566240055e-14,4.1494440557443295e-17,1.1136823426849024e-08,true,true,supported,valid,true,true,
monitor_train_019_step_017,monitor_train_019,train,17,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.202781955014309,19.860100447940077,24.506704373732713,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99042491023313928,1.0000084300359264,0.99435888901287095,0.99042491023313928,1.0000084300359264,0.99435888901287095,28.282498979242799,20.000168600718528,0.01138069951033123,7.8694715684456235e+20,48292241109097160,48292241109097160,0.02060338939242622,1.7752505565295633,24.448211159562373,0.0056815822720019679,4.7393958825252715e-18,1.8011335577096749e+20,3729.6541149122691,1.8011335577087967e+20,6.1362795890627979e-05,1.9944298592174714,19.93485360776749,8.3476453714732255,0.99718140096859909,0.99299665139955773,1.0023925355433403,-0.0028185990314009146,-0.0070033486004422718,0.0023925355433402906,1,0,true,true,4.6062950363768728e-09,3.1538194250210534e-09,2.4378603025888672e-13,3.6860523220034739e-14,0,3.1538194250210534e-09,true,true,supported,valid,true,true,
monitor_train_019_step_018,monitor_train_019,train,18,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,29.224043146695816,19.74377070397685,24.255012419743874,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0033489348747719,0.98702004238947716,0.99511376668990359,1.0033489348747719,0.98702004238947716,0.99511376668990359,28.651556451402545,19.740400847789545,0.011389339284264255,7.7613688509806215e+20,48609790406077272,48609790406077272,0.020785742588088889,1.7792629824730775,24.112366746056356,-0.0081334383431091346,4.8426633632637076e-18,1.8270328331864605e+20,3758.5696583486733,1.8270328331897048e+20,6.2626512252798698e-05,1.9929169160450153,20.164738018476353,8.486818432927711,1.0199809981096244,1.0001707085997538,1.0059158719336769,0.019980998109624393,0.00017070859975376607,0.0059158719336769305,1,0,true,true,1.4150055599623274e-08,9.5974495677074223e-09,8.878766766163561e-13,2.6568785783534439e-14,4.2069835669207128e-17,9.5974495677074223e-09,true,true,supported,valid,true,true,
monitor_train_019_step_019,monitor_train_019,train,19,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.27518116716826,20.013854754199201,24.343120213503116,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.9920554777064019,0.9978314200946401,0.99857525153272109,0.9920554777064019,0.9978314200946401,0.99857525153272109,28.329061340933883,19.9566284018928,0.01142895689043337,7.8191849923620831e+20,48228329825004072,48228329825004072,0.020597651131168317,1.7771080042821865,24.291985062309362,-0.00074480645853451633,4.7869800872900851e-18,1.8052000270838435e+20,3743.0282857473958,1.8052000270934498e+20,6.167568021099904e-05,1.9860086217654449,19.953815382823507,8.3752459581173699,0.998098060040988,1.0028675360964767,1.0021050215148162,-0.0019019399590120001,0.0028675360964767194,0.0021050215148161744,1,0,true,true,4.3467167667402496e-08,2.959404193647873e-08,2.660720899581582e-12,1.234483079807035e-13,8.3228026182531102e-17,2.959404193647873e-08,true,true,supported,valid,true,true,
monitor_train_019_step_020,monitor_train_019,train,20,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.474689835587686,20.117002406467435,24.36388224179278,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0031667079384003,0.99748176461693361,1.0024939146470533,1.0031667079384003,0.99748176461693361,1.0024939146470533,28.646352792762023,19.949635292338673,0.011473807022391969,7.7858907273332798e+20,48672124405709080,48672124405709080,0.020801675680555808,1.7783464232619328,24.188549245209458,-0.0049996574791557873,4.8189172461638822e-18,1.8261568429821647e+20,3751.9563102746188,1.8261568429847147e+20,6.2509330850127304e-05,1.9782454836384689,20.16797320893232,8.4783795838330303,0.9940075108892148,1.0083894823978581,1.0072485949779748,-0.0059924891107852041,0.0083894823978580835,0.0072485949779748093,1,0,true,true,1.2077097534242719e-08,8.1597007513177414e-09,6.981891423504428e-13,5.8034066312913082e-14,0,8.1597007513177414e-09,true,true,supported,valid,true,true,
monitor_train_019_step_021,monitor_train_019,train,21,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.202462012542519,20.152795601630171,25.018362010862273,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.9991335800884289,1.0023429810358322,0.98168456338679544,0.9991335800884289,1.0023429810358322,0.98168456338679544,28.531183098299149,20.046859620716646,0.011235638513702888,7.9896820586196409e+20,49059581524951512,49059581524951512,0.02087914909593018,1.770872539043687,24.821670981077347,0.021043919490252715,4.6287323706134928e-18,1.8143263487189444e+20,3698.2099975812389,1.8143263487272754e+20,6.1399901662602152e-05,2.0201795291388174,20.143130856027309,8.3880522422758172,0.98847853295728816,1.0052844177550906,1.0079241655380442,-0.011521467042711842,0.0052844177550905869,0.0079241655380442033,1,0,true,true,3.6182092783925408e-08,2.5053756856334059e-08,2.2958759117022035e-12,6.975467293789951e-14,0,2.5053756856334059e-08,true,true,supported,valid,true,true,
monitor_train_019_step_022,monitor_train_019,train,22,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.956685360187496,19.888099051037745,24.318277749053891,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0175450299500854,0.99597045508036386,0.99587896205037374,1.0175450299500854,0.99597045508036386,0.99587896205037374,29.056939070850472,19.919409101607279,0.011398097146803057,7.8257321981283415e+20,49486682124747584,49486682124747584,0.021132189303228615,1.7768652849108588,24.312325369493443,9.1895751671363919e-05,4.780740524236594e-18,1.8514350961077174e+20,3741.2795051471535,1.8514350961105014e+20,6.3231850691347583e-05,1.9913856347989285,20.468358184798912,8.5885808860532045,0.99654974977169741,0.99842816368649179,1.000244829709622,-0.0034502502283025871,-0.0015718363135082125,0.00024482970962202977,1,0,true,true,1.210828069635485e-08,8.1951594548537638e-09,7.5184090596820311e-13,2.8329488347846911e-14,0,8.1951594548537638e-09,true,true,supported,valid,true,true,
monitor_train_019_step_023,monitor_train_019,train,23,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.086261104366429,20.045690031709999,24.204539992416155,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99426624874586234,1.0029558729084633,1.0059600426075532,0.99426624874586234,1.0029558729084633,1.0059600426075532,28.392191951867492,20.059117458169268,0.01151347777026648,7.8016454742424761e+20,48285521455486264,48285521455486264,0.020629637554670857,1.7777595452916706,24.237494765356701,-0.0029862746665833355,4.803761328327828e-18,1.8096082125909429e+20,3747.7242826717402,1.8096082126019317e+20,6.1887627858136723e-05,1.9714292566581222,19.993416052980184,8.3987758988938683,0.98922482462714756,0.99933060731673418,0.99864033914150041,-0.010775175372852441,-0.00066939268326582368,-0.0013596608584995895,1,0,true,true,4.8908909229419918e-08,3.3082401194298688e-08,3.0362231790032811e-12,1.155166374522619e-13,4.1401392315193901e-17,3.3082401194298688e-08,true,true,supported,valid,true,true,
monitor_train_019_step_024,monitor_train_019,train,24,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.744980514470818,19.731376841039197,24.804008048720586,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0025970933551516,0.98910663445970559,0.98199731176952099,1.0025970933551516,0.98910663445970559,0.98199731176952099,28.630086921717339,19.78213268919411,0.01123921800135616,7.8816639338736792e+20,48920791348854808,48920791348854808,0.020866286610898347,1.7748025415683155,24.486089373102768,0.0072397094281494243,4.7279753188739618e-18,1.8229996590666583e+20,3726.4312551137036,1.8229996590726863e+20,6.2065263727878684e-05,2.0195361384971307,20.183231806816789,8.4468551149036539,1.0040130368122049,0.99743425802706098,1.0129836443367328,0.0040130368122048843,-0.0025657419729390174,0.012983644336732825,1,0,true,true,2.6284735020568351e-08,1.8090984628667818e-08,1.6533193656975936e-12,5.4236460933124516e-14,0,1.8090984628667818e-08,true,true,supported,valid,true,true,
monitor_train_019_step_025,monitor_train_019,train,25,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,29.109950529285786,19.876679407846073,23.970011002106567,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0184552123870834,1.0001986262223435,1.011275687763993,1.0184552123870834,1.0001986262223435,1.011275687763993,29.08293017182072,20.003972524446869,0.011574316729818644,7.7393016053294314e+20,49276502739742864,49276502739742864,0.021080637696950091,1.7800910395482099,24.04381008673078,-0.010953528908257151,4.8641967546966355e-18,1.8550378818102834e+20,3764.5485752318014,1.8550378818130497e+20,6.3666423656512537e-05,1.9610666834189798,20.462014191642293,8.6209159801805377,1.0009290796114914,0.99363660810645327,0.99693064101080464,0.00092907961149135687,-0.0063633918935467326,-0.0030693589891953588,1,0,true,true,1.226680836005989e-08,8.1820487417954535e-09,7.4561133956423624e-13,3.6267491312046159e-14,0,8.1820487417954535e-09,true,true,supported,valid,true,true,
monitor_train_019_step_026,monitor_train_019,train,26,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.472979421528393,19.724351601444351,23.925782528883285,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.99222534149475294,0.9981359004665169,1.0059428356894773,0.99222534149475294,0.9981359004665169,1.0059428356894773,28.333911958452703,19.962718009330338,0.01151328083255487,7.7642847651314362e+20,48079257349264312,48079257349264312,0.020557622885426622,1.7791537953902536,24.121425662434948,-0.0077607981815106869,4.8398296681827003e-18,1.806713474476261e+20,3757.7815758540037,1.8067134744780862e+20,6.1919779794968264e-05,1.9714629784766078,19.941994751294324,8.3919172071593078,1.0049081631678538,0.9880594211782896,0.99188923837713527,0.0049081631678538074,-0.011940578821710401,-0.0081107616228647261,1,0,true,true,8.0763654826483528e-09,5.4574983000406573e-09,5.0510986545007349e-13,1.6324900194794141e-14,8.3202640484218361e-17,5.4574983000406573e-09,true,true,supported,valid,true,true,
monitor_train_019_step_027,monitor_train_019,train,27,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.114404558650648,19.984134484928816,23.823402297851143,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,0.98646734523847968,0.99472583632521128,1.0122832481567661,0.98646734523847968,0.99472583632521128,1.0122832481567661,28.169487051972716,19.894516726504225,0.011585848524018266,7.6892939526334618e+20,47585353811610656,47585353811610656,0.020378750113097716,1.7819790274212872,23.888450525155211,-0.017344272537174639,4.913579003951298e-18,1.7978676164673316e+20,3778.1953321097426,1.7978676164781792e+20,6.1881376180363795e-05,1.9591147661849473,19.805396732614398,8.3640903193647969,0.99804460431883479,1.004504646162387,0.99727700098273142,-0.0019553956811652062,0.0045046461623869938,-0.0027229990172685792,1,0,true,true,4.8896154266880884e-08,3.2849325227893241e-08,3.0167734878282629e-12,1.1498712135890309e-13,0,3.2849325227893241e-08,true,true,supported,valid,true,true,
monitor_train_019_step_028,monitor_train_019,train,28,64,19,20260920,28.555924519896507,24.310091375373304,20,0.01144526351207981,28.883979178137626,20.286015946643687,24.429125763415584,true,process,power_coupling,drift,mild,negative,0.050000000000000003,30,false,0,-0,1,false,none,none,1.0005733606875564,1.0043117691465515,1.0049929361679579,1.0005733606875564,1.0043117691465515,1.0049929361679579,28.572297364413043,20.086235382931029,0.011502408982221083,7.819709998750837e+20,48643936345220616,48643936345220616,0.020774923267760922,1.7770885313327229,24.29361610791906,-0.00067771310275424428,4.7864792584486352e-18,1.8206880423830959e+20,3742.8879716265333,1.8206880423909301e+20,6.2202959644515394e-05,1.9733263664394014,20.125287144526038,8.4470102198932953,1.0109085317764046,1.0099461427143499,1.0055779944366681,0.010908531776404606,0.0099461427143499037,0.0055779944366680656,1,0,true,true,3.5390636962000979e-08,2.3925793095513145e-08,2.1514321118210364e-12,1.1009217576460321e-13,0,2.3925793095513145e-08,true,true,supported,valid,true,true,
