simulation_id,split,split_index,design_seed,nominal_absorbed_power_W,target_pressure_mTorr,nominal_flow_sccm,derived_pumping_speed_m3_s,gas_temperature_K,ion_neutral_cross_section_m2,radius_m,length_m,true_neutral_density_m3,true_ion_density_m3,true_electron_density_m3,true_electron_energy_density_J_m3,true_electron_temperature_eV,true_pressure_mTorr,ionization_rate_coefficient_m3_s,ionization_density_rate_m3_s,charged_wall_loss_rate_s,charged_wall_loss_density_rate_m3_s,ionization_fraction,residence_time_proxy_s,collisional_power_loss_W,wall_power_loss_W,integration_success,converged,max_relative_rate_s,pressure_target_relative_error,neutral_particle_balance,ion_particle_balance,electron_energy_balance,total_particle_identity,max_balance_residual,physical_state_valid,balance_valid,domain_status,model_validity_status,qualification_valid,is_ml_eligible,error_message
base_train_001086,train,1086,20260910,56.121077444404364,56.460695331916213,20,0.0049279485517884636,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.8173739144271978e+21,1.3712484188388858e+17,1.3712484188388858e+17,0.051439582693721016,1.5609164017180532,56.460641390401108,1.2832580896223742e-18,3.1979704074552076e+20,2332.1597774767997,3.1979704073447093e+20,7.5446497391858368e-05,4.6059748156154434,43.089034562785031,13.032042881561321,true,true,2.0741637691028958e-07,9.5538170028170695e-07,2.638375161646559e-07,1.7276314262369653e-11,5.1684169280951e-13,8.3047582813148954e-17,2.638375161646559e-07,true,true,supported,valid,true,true,
base_train_001087,train,1087,20260910,82.355125257745385,25.603585913777351,20,0.01086704818344086,300,1.0000000000000001e-18,0.17000000000000001,0.25,8.2413673596692909e+20,1.4364838427416854e+17,1.4364838427416854e+17,0.060827944026977047,1.7619790460042106,25.603585666491895,4.4102850862632781e-18,5.2211561568988791e+20,3634.6779556884726,5.2211561569158706e+20,0.00017427126376085629,2.0887003111639224,58.33773375771154,24.017391500089495,true,true,4.0302906959039658e-08,9.6582352544181165e-09,2.079526833153942e-09,1.6271797097584336e-12,3.378365286787316e-13,8.3047543543124888e-17,2.079526833153942e-09,true,true,supported,valid,true,true,
base_train_001088,train,1088,20260910,23.628312754444778,45.609851637855172,20,0.0061003356029984742,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.4681048736206144e+21,53015690075350576,53015690075350576,0.020521976037423239,1.6106942363841519,45.609845136970108,1.791012606721828e-18,1.3939915523741498e+20,2629.3943366284602,1.3939915523657648e+20,3.6110346483402955e-05,3.7207800356146961,17.766503770913925,5.8618089835267204,true,true,3.830658352586667e-08,1.425324755638288e-07,5.2660506703169734e-08,3.0075517695012073e-12,8.7395864498301193e-14,4.1523774530282455e-17,5.2660506703169734e-08,true,true,supported,valid,true,true,
base_train_001089,train,1089,20260910,24.162249555811286,30.264978008344769,20,0.0091933125382470168,300,1.0000000000000001e-18,0.17000000000000001,0.25,9.7417925821817265e+20,45464619993657344,45464619993657344,0.01874352506976042,1.7154420562129873,30.264980316700015,3.3976680696381642e-18,1.5048506244976751e+20,3309.9377597652369,1.5048506245038398e+20,4.6667487416257772e-05,2.4689693543818452,17.422746701671183,6.7395028541448649,true,true,3.0891404487674221e-08,7.6271499188952118e-08,2.7606211454241294e-08,2.0482577272562037e-12,9.8547270254468409e-14,4.1523769987499162e-17,2.7606211454241294e-08,true,true,supported,valid,true,true,
base_train_001090,train,1090,20260910,82.916527739726007,40.945454724133015,20,0.0067952695523465709,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.3179655009473399e+21,1.7788812903825315e+17,1.7788812903825315e+17,0.069985410387201963,1.6370385004448453,40.945441619459885,2.1196970452140573e-18,4.9696385637710424e+20,2793.6875780117989,4.9696385636992778e+20,0.00013495354944874336,3.3402658639712226,61.677134141242156,21.239393598443709,true,true,9.581089948575627e-08,3.2005196225202352e-07,7.0819288591342823e-08,7.220297866698586e-12,2.4204539436887709e-13,0,7.0819288591342823e-08,true,true,supported,valid,true,true,
base_train_001091,train,1091,20260910,56.72253564465791,21.807094095274806,20,0.012758939846743478,300,1.0000000000000001e-18,0.17000000000000001,0.25,7.0193400571009014e+20,91818658970289488,91818658970289488,0.039916767236352797,1.808934173241415,21.807094215180431,5.6632538103202919e-18,3.650003274037033e+20,3975.2304324324514,3.6500032740383169e+20,0.00013079099911005509,1.7789884735587633,39.485029545127794,17.237506099531373,true,true,3.0906006677328517e-09,5.4984687304358058e-09,1.4280442519416142e-09,1.7586973813584972e-13,1.1100233134122379e-14,8.3047542913761366e-17,1.4280442519416142e-09,true,true,supported,valid,true,true,
base_train_001092,train,1092,20260910,49.860937111079693,48.625092897564173,20,0.0057220538864579552,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.5651599650465962e+21,1.1482845166158774e+17,1.1482845166158774e+17,0.044028401103849639,1.5954446889960272,48.625070935367276,1.6205887204338476e-18,2.9126013824857545e+20,2536.4805849831328,2.9126013824329145e+20,7.3359931520366336e-05,3.9667586801138461,37.729249478795552,12.131687632255399,true,true,1.1385887152488123e-07,4.516638547697727e-07,1.2992108161101496e-07,9.070935473391672e-12,2.8821374716737546e-13,4.1523780948434738e-17,1.2992108161101496e-07,true,true,supported,valid,true,true,
base_train_001093,train,1093,20260910,40.427926238626242,16.068864418193698,20,0.017315187592152368,300,1.0000000000000001e-18,0.17000000000000001,0.25,5.1722995985479709e+20,56511185387672992,56511185387672992,0.025872859956025722,1.9050587252768612,16.068864556657587,9.104851156786836e-18,2.6612822697072804e+20,4709.3017983119189,2.6612822697090666e+20,0.00010924543468928843,1.3108727122583128,27.191896815052978,13.236029423574823,true,true,6.5730660566577161e-09,8.6169056903883516e-09,2.5728773186212317e-09,3.3558704018943967e-13,1.9276287226045247e-14,4.1523771392136046e-17,2.5728773186212317e-09,true,true,supported,valid,true,true,
base_train_001094,train,1094,20260910,66.085300580598414,55.046952832490206,20,0.005054510512880998,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.7718679185951894e+21,1.5988408433697738e+17,1.5988408433697738e+17,0.060198504298703298,1.5666746418504089,55.046899456840933,1.335112885164332e-18,3.7822877507144175e+20,2365.6436888413373,3.7822877505794664e+20,9.0226622909196324e-05,4.4906439237473705,50.615247786284627,15.470052794241374,true,true,2.159167674270406e-07,9.6963858172683631e-07,2.4752659568854745e-07,1.783987426880957e-11,5.4789475317019455e-13,0,2.4752659568854745e-07,true,true,supported,valid,true,true,
base_train_001095,train,1095,20260910,73.562776702456176,23.404017360880971,20,0.011888360767452998,300,1.0000000000000001e-18,0.17000000000000001,0.25,7.5333629842394435e+20,1.2308701210467773e+17,1.2308701210467773e+17,0.052890089476304122,1.7879707900437825,23.40401733183916,5.0729532028733286e-18,4.7039422283671778e+20,3821.6397879130723,4.7039422283457436e+20,0.00016336250431527065,1.9092629645230019,51.605381716421824,21.95739498598163,true,true,4.3918425764220809e-08,1.2408899842377188e-09,2.8178857976444817e-10,2.2783234911761477e-12,3.5836095152159646e-13,0,2.8178857976444817e-10,true,true,supported,valid,true,true,
base_train_001096,train,1096,20260910,33.5859648976475,46.927450262010098,20,0.0059290543219461976,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.5105159556348481e+21,76240594403414048,76240594403414048,0.029387226151074249,1.6038755567637339,46.927436895922611,1.7130892631005701e-18,1.9728387235273448e+20,2587.6486653097186,1.9728387235041395e+20,5.0470666135920888e-05,3.8282676611968864,25.325192279886824,8.2607726177488399,true,true,7.4398846609500412e-08,2.8482449849632339e-07,9.4939662295161118e-08,5.8811990770959827e-12,1.7623256506423204e-13,4.1523777484533801e-17,9.4939662295161118e-08,true,true,supported,valid,true,true,
base_train_001097,train,1097,20260910,26.840206291526556,17.400383800268173,20,0.015990187629631367,300,1.0000000000000001e-18,0.17000000000000001,0.25,5.6008934220024539e+20,39001983594526744,39001983594526744,0.017613134397116478,1.8790931133517466,17.400383732546686,8.0458923189626972e-18,1.7575926182447504e+20,4506.4185363405886,1.7575926182442687e+20,6.9630440950736627e-05,1.4194959713996511,18.217870415853877,8.6223358756720287,true,true,2.7416996562719585e-09,3.8919536409155678e-09,1.3462390079320644e-09,1.3703107164876281e-13,1.2089826122925881e-14,0,1.3462390079320644e-09,true,true,supported,valid,true,true,
base_train_001098,train,1098,20260910,76.228643939830363,53.031838769093156,20,0.0052465727806526889,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.7070047396327931e+21,1.8174190247038864e+17,1.8174190247038864e+17,0.068801429610471171,1.5752182680036075,53.031784868827536,1.4152053155022594e-18,4.3904521471201549e+20,2415.7621810233272,4.3904521469519489e+20,0.00010645697141823026,4.3262540845497552,58.17319034823489,18.055453591500022,true,true,2.3492239653372324e-07,1.0163755749518059e-06,2.4052712448335527e-07,1.9155886761407264e-11,6.2606916016007962e-13,8.3047585345847176e-17,2.4052712448335527e-07,true,true,supported,valid,true,true,
base_train_001099,train,1099,20260910,69.278812813572586,34.671679269522429,20,0.0080248608563492467,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.1160234283698983e+21,1.3841457451392714e+17,1.3841457451392714e+17,0.05586177853744493,1.6793115844502247,34.671675472099444,2.7482176448807414e-18,4.2452791959914309e+20,3067.0752779386439,4.2452791959806221e+20,0.0001240094126034557,2.8284611195753837,50.66668797221071,18.612124841368093,true,true,3.8721580012376726e-08,1.0952521089459695e-07,2.6379163271882624e-08,1.2730437717994998e-12,4.4864649379557925e-14,0,2.6379163271882624e-08,true,true,supported,valid,true,true,
base_train_001100,train,1100,20260910,34.283055374398828,36.538694044575095,20,0.0076148151724978195,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.1761196176248759e+21,70069425839612360,70069425839612360,0.028050576393733106,1.6657567358607088,36.538693240715538,2.5321637196626096e-18,2.0867567879832617e+20,2978.1274257299051,2.0867567879809725e+20,5.9573236027354379e-05,2.9807692515195794,25.208155781544821,9.0748995928532867,true,true,7.3805267787792428e-09,2.2000226820274407e-08,7.1947422690834503e-09,5.4850006794841137e-13,1.0481262412086535e-14,0,7.1947422690834503e-09,true,true,supported,valid,true,true,
base_train_001101,train,1101,20260910,43.682877263054252,28.201418127864599,20,0.0098660074657371151,300,1.0000000000000001e-18,0.17000000000000001,0.25,9.0775662158376128e+20,79626866467420080,79626866467420080,0.033197958764656504,1.7348027541931668,28.2014178117862,3.793355342989275e-18,2.7419061023798647e+20,3443.4434306162502,2.7419061023779507e+20,8.7710604862222075e-05,2.3006273815433844,31.2646073039427,12.418269959111925,true,true,4.8714561585778092e-09,1.1207890240718363e-08,3.3061921061827586e-09,3.4902341811402863e-13,4.2532329592204076e-15,4.1523771803736198e-17,3.3061921061827586e-09,true,true,supported,valid,true,true,
base_train_001102,train,1102,20260910,59.956101081334054,42.13010928593576,20,0.0066041936873581569,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.3560976409930805e+21,1.3017646130234437e+17,1.3017646130234437e+17,0.050994104371148534,1.6299934309285704,42.13009881492188,2.0273520688187336e-18,3.5789249936608775e+20,2749.287357957377,3.5789249936216306e+20,9.5984214176260909e-05,3.436908121824942,44.726207582573956,15.229893498736827,true,true,7.2312096721528297e-08,2.4853991735217633e-07,6.5160973924485195e-08,5.4830555306035627e-12,1.9402086427048464e-13,8.3047553462394537e-17,6.5160973924485195e-08,true,true,supported,valid,true,true,
base_train_001103,train,1103,20260910,85.542341773398221,11.271472498774529,20,0.024684920432901453,300,1.0000000000000001e-18,0.17000000000000001,0.25,3.6280990779312249e+20,1.0020003774319586e+17,1.0020003774319586e+17,0.048865201116210254,2.0292247592018313,11.271472498959195,1.5767349755224644e-17,5.7319939713752944e+20,5720.5507108350293,5.731993971375358e+20,0.00027610153473568748,0.91950901700833831,55.175872919922305,30.366468853475514,true,true,3.6759329645031486e-10,1.6383529687931084e-11,3.336532725271201e-12,5.5451837805010056e-15,2.3831087799278046e-15,0,3.336532725271201e-12,true,true,near_boundary,valid,true,true,
base_train_001104,train,1104,20260910,17.449679933488369,59.844308802857995,20,0.0046493210024442363,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.9262876732739989e+21,43602124254320104,43602124254320104,0.016219566921514307,1.5478538543058076,59.844282275699065,1.171729481457501e-18,9.8413833894343672e+19,2257.0880565087982,9.841383389283849e+19,2.2634800572038536e-05,4.882004686330216,13.472781318797846,3.9768986146819238,true,true,9.0795881067154618e-08,4.4326953490782612e-07,1.7738848687058876e-07,7.6472058675585274e-12,2.4642410425207505e-13,2.0761890387076379e-17,1.7738848687058876e-07,true,true,near_boundary,valid,true,true,
base_train_001105,train,1105,20260910,17.163366973400116,12.933237329125404,20,0.02151320622310899,300,1.0000000000000001e-18,0.17000000000000001,0.25,4.1629934721597368e+20,21546085506419044,21546085506419044,0.010249272241968008,1.9793518312426579,12.933237330869993,1.2747437353537291e-17,1.1433968600674124e+20,5306.7498489540931,1.1433968600674124e+20,5.1753553216019785e-05,1.0550731809470866,11.254851080256723,5.9085158931434689,true,true,3.272194975029468e-10,1.3489186267042641e-10,5.2292413932975202e-11,0,2.2176215975045758e-15,8.304754313647731e-17,5.2292413932975202e-11,true,true,near_boundary,valid,true,true,
base_train_001106,train,1106,20260910,89.988732975907624,58.185548046603799,20,0.0047818644171063428,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.872892582651735e+21,2.2244836010046195e+17,2.2244836010046195e+17,0.083084490853644166,1.5541362899559401,58.185448592823306,1.2243306477880459e-18,5.1008294069824369e+20,2293.0397888168504,5.1008294066741799e+20,0.0001187585153167544,4.7466855900363525,69.292642404330948,20.696090571413386,true,true,3.6007800421203897e-07,1.7092522770972437e-06,3.7273315796654453e-07,3.0216369838535138e-11,9.0726158392288059e-13,8.3047614116740288e-17,3.7273315796654453e-07,true,true,near_boundary,valid,true,true,
base_train_001107,train,1107,20260910,59.03434710111469,26.545755323022604,20,0.010481351854869925,300,1.0000000000000001e-18,0.17000000000000001,0.25,8.5446358890504389e+20,1.0469046485171605e+17,1.0469046485171605e+17,0.044073159049796543,1.751722868866082,26.545754779102932,4.1686842038842727e-18,3.7290627016380514e+20,3561.9888658584073,3.7290627016335347e+20,0.0001225068462977682,2.1655610112583084,41.980455383891638,17.053891717220143,true,true,9.4611733608351521e-09,2.0489892464934898e-08,5.2667667172069873e-09,6.0561345858017935e-13,2.4587573597538796e-14,8.3047543992896152e-17,5.2667667172069873e-09,true,true,supported,valid,true,true,
base_train_001108,train,1108,20260910,47.475516898557544,43.794975047931075,20,0.0063531352966721315,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.4096869179283661e+21,1.0475429535686968e+17,1.0475429535686968e+17,0.04079679927388058,1.6205132973905705,43.794965314542395,1.9082776983860811e-18,2.8179681755637658e+20,2690.0741071635662,2.8179681755367971e+20,7.4304805043738404e-05,3.5727252548951416,35.553572314935323,11.921944583606837,true,true,6.2205230413393114e-08,2.222489833429682e-07,6.4824301562324175e-08,4.7851355444661215e-12,1.6208239589705156e-13,8.3047552370695564e-17,6.4824301562324175e-08,true,true,supported,valid,true,true,
base_train_001109,train,1109,20260910,38.125341581180692,33.406617622822523,20,0.0083287510557130771,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.0753032853143154e+21,74944518052665264,74944518052665264,0.030421665381313925,1.6890459366598691,33.406616379869796,2.9123770607577288e-18,2.3470289442984542e+20,3131.6886215009267,2.347028944294026e+20,6.9691310437210315e-05,2.7252593780692536,27.775866523389478,10.349475057787931,true,true,1.365215397088731e-08,3.7206781645568983e-08,1.1664435039145748e-08,9.4337727081755733e-13,4.304684066659243e-14,0,1.1664435039145748e-08,true,true,supported,valid,true,true,
base_train_001110,train,1110,20260910,68.461637045256793,37.81286328099668,20,0.0073582209240874077,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.2171328383527955e+21,1.4200004780732035e+17,1.4200004780732035e+17,0.056547767490209275,1.6570107281914295,37.812857423111801,2.4002110318257325e-18,4.1483548420841026e+20,2921.3756657902641,4.1483548420535982e+20,0.00011665405652670561,3.0847139758855975,50.515968842754795,17.945668202484232,true,true,5.0218618392017368e-08,1.5491778117564394e-07,3.7757833294376291e-08,3.6766848210105115e-12,1.2975514274384411e-13,8.3047549574849577e-17,3.7757833294376291e-08,true,true,supported,valid,true,true,
base_train_001111,train,1111,20260910,80.552432485856116,18.671547472476959,20,0.014901571613387843,300,1.0000000000000001e-18,0.17000000000000001,0.25,6.0100598370359915e+20,1.211066265608939e+17,1.211066265608939e+17,0.054037753030914411,1.8566400836667392,18.671547472975181,7.2106576731454589e-18,5.2483353939371e+20,4333.648408006743,5.2483353939468498e+20,0.00020146592710432981,1.5231955065594531,55.112982423584441,25.439450062306829,true,true,2.8662729115202208e-08,2.6683482389895985e-11,5.1954626560073952e-12,9.2884600432109816e-13,2.1821966778831968e-13,8.3047543140970513e-17,5.1954626560073952e-12,true,true,supported,valid,true,true,
base_train_001112,train,1112,20260910,26.522843409329653,51.76377453841269,20,0.0053750987881962548,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.6661891115695963e+21,62631562514646992,62631562514646992,0.023794402178655499,1.5808108154704061,51.763759328840365,1.4697316629344263e-18,1.5337535783847313e+20,2448.8508936825324,1.533753578367267e+20,3.758829526978696e-05,4.2228073969600715,20.192986346480847,6.3298570628408894,true,true,6.9579832222624324e-08,2.9382657004390355e-07,1.0578914984755454e-07,5.6933399231224551e-12,1.4919752186332988e-13,4.1523777671433846e-17,1.0578914984755454e-07,true,true,supported,valid,true,true,
base_train_001113,train,1113,20260910,29.15216107852757,25.068643214181066,20,0.011098941391311172,300,1.0000000000000001e-18,0.17000000000000001,0.25,8.0691783011393837e+20,50356925694071840,50356925694071840,0.021396813645250111,1.7680243540244043,25.068643208705375,4.5578535330664181e-18,1.8520337020261335e+20,3677.8132828791404,1.8520337020261528e+20,6.240261574475014e-05,2.0450605262187835,20.603550298944164,8.5486107795830506,true,true,7.3588653364465785e-10,2.1842789675299649e-10,7.4328216860015529e-11,5.2194298567162613e-15,6.129808871326436e-15,4.1523771575574235e-17,7.4328216860015529e-11,true,true,supported,valid,true,true,
base_train_001114,train,1114,20260910,73.843366499058902,45.271931998431683,20,0.006145869847205214,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.4572273375161803e+21,1.651798195483303e+17,1.651798195483303e+17,0.064010919088355503,1.6124840328437611,45.271911011071097,1.8119378235222158e-18,4.3614167599606969e+20,2640.4053302643392,4.3614167598751305e+20,0.00011333928065604243,3.6932130823609941,55.482996597355466,18.360369901659219,true,true,1.2551751003493722e-07,4.6358438129280122e-07,1.1009099521543925e-07,9.8094756532290714e-12,2.9942718251788719e-13,0,1.1009099521543925e-07,true,true,supported,valid,true,true,
base_train_001115,train,1115,20260910,62.280073561705649,14.410340590402484,20,0.019308037866863144,300,1.0000000000000001e-18,0.17000000000000001,0.25,4.6384483786986154e+20,82509359249162240,82509359249162240,0.038502047467901861,1.941685814741221,14.410340571006417,1.0781263975616461e-17,4.1261557941422785e+20,5000.8336408013365,4.1261557941417345e+20,0.00017784974251240887,1.175572944216204,41.363863475187721,20.916210086518198,true,true,1.1448418179291841e-09,1.3459825500364658e-09,3.2893892588765374e-10,6.5914719067595076e-14,2.1545279744174021e-15,8.3047543197968795e-17,3.2893892588765374e-10,true,true,supported,valid,true,true,
base_train_001116,train,1116,20260910,41.355403382331133,56.70857610180974,20,0.0049064078296440754,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.8253532518257672e+21,1.01218626822278e+17,1.01218626822278e+17,0.037946001301523168,1.5599257363226005,56.708536721030207,1.2745057087377413e-18,2.3547735562976258e+20,2326.423139856739,2.3547735562387151e+20,5.5448453226654633e-05,4.626196539359599,31.765560563007138,9.5898428192926435,true,true,1.5010752031226975e-07,6.9444133921929482e-07,2.1744371220357559e-07,1.2508769245175572e-11,3.7904786863144566e-13,4.1523785988956026e-17,2.1744371220357559e-07,true,true,supported,valid,true,true,
base_train_001117,train,1117,20260910,50.672389715909958,20.539171425625682,20,0.013546573813914713,300,1.0000000000000001e-18,0.17000000000000001,0.25,6.6112168556750202e+20,79734287933353984,79734287933353984,0.035010750445517207,1.8270677293565101,20.539171442883362,6.2167704666290572e-18,3.277112538821013e+20,4110.0417696843033,3.2771125388211998e+20,0.00012059001317750804,1.6755533342956002,35.040754265204235,15.631635450705863,true,true,5.0143734614216038e-10,8.4023251824940588e-10,2.2948919379484234e-10,2.8497281949796963e-14,1.3749607111271766e-15,0,2.2948919379484234e-10,true,true,supported,valid,true,true,
base_train_001118,train,1118,20260910,52.892836821265519,49.896019641309977,20,0.0055763045588415865,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.6060688654518366e+21,1.2308259992989822e+17,1.2308259992989822e+17,0.047013782607492526,1.5893768408993494,49.895994181882507,1.5565722470393424e-18,3.0770185010829512e+20,2499.962222745808,3.0770185010208139e+20,7.6630069076856895e-05,4.0704388870218944,40.125056443603121,12.767780377630933,true,true,1.253511463478733e-07,5.1024966825740047e-07,1.433368294237678e-07,1.009699860737891e-11,2.9740345436565591e-13,8.3047564329574587e-17,1.433368294237678e-07,true,true,supported,valid,true,true,
base_train_001119,train,1119,20260910,83.239613785408437,31.539002703502774,20,0.0088219467308325791,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.0151878428115006e+21,1.595279886712417e+17,1.595279886712417e+17,0.065341841534542075,1.7043266212062171,31.539000467573352,3.1859525927627038e-18,5.159678091099215e+20,3234.3403399375943,5.1596780910850454e+20,0.00015711666101574811,2.5729022872986809,60.281624421499366,22.957989363907622,true,true,2.7552744930947403e-08,7.0894106674086091e-08,1.5359734323577158e-08,1.3731029639681246e-12,8.6646229020626617e-15,0,1.5359734323577158e-08,true,true,supported,valid,true,true,
base_train_001120,train,1120,20260910,19.82587362639606,39.68063298612833,20,0.0070118690367452679,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.2772533282877924e+21,41974644514290752,41974644514290752,0.016592688370933091,1.6448567341111386,39.680630144778128,2.2261467134939277e-18,1.1934874395687525e+20,2843.35329905757,1.1934874395647735e+20,3.2862130172974808e-05,3.2370836938395104,14.700750002266037,5.1251236241282223,true,true,2.2120052837106421e-08,7.1605465649326687e-08,2.7487767237456554e-08,1.6669711419185054e-12,4.5392049627677374e-14,4.152377305770381e-17,2.7487767237456554e-08,true,true,supported,valid,true,true,
base_train_001121,train,1121,20260910,21.619210517965257,21.266299430280924,20,0.013083395289624714,300,1.0000000000000001e-18,0.17000000000000001,0.25,6.8452670198470083e+20,34583633641455416,34583633641455416,0.015097548089588292,1.8164947497076147,21.266298771044891,5.8890635710946083e-18,1.3941427932526662e+20,4031.2212640907533,1.3941427932495941e+20,5.0519412020528049e-05,1.7348712944709426,15.007713283495045,6.6114972344697325,true,true,1.7867790853133676e-08,3.0999094837120394e-08,1.1452583545756011e-08,1.1018110393253684e-12,1.1070621389871205e-14,6.2285658321958405e-17,1.1452583545756011e-08,true,true,supported,valid,true,true,
base_train_001122,train,1122,20260910,84.730794942006469,47.524089543148875,20,0.0058546182466318675,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.5297201352670453e+21,1.9333110191675226e+17,1.9333110191675226e+17,0.074380491086580389,1.6008685116777623,47.52405616662017,1.6796154264294627e-18,4.9673363060945466e+20,2569.3415372406066,4.9673363059520864e+20,0.00012636734440647605,3.8769405563282131,63.970302914155234,20.760492027774561,true,true,1.8114076446966504e-07,7.0230758813321079e-07,1.5544364846816955e-07,1.4339696564057372e-11,4.524374232898297e-13,0,1.5544364846816955e-07,true,true,supported,valid,true,true,
base_train_001123,train,1123,20260910,54.761754311621189,29.162403978407383,20,0.0095408938851508623,300,1.0000000000000001e-18,0.17000000000000001,0.25,9.3868914371080736e+20,1.0134193306851357e+17,1.0134193306851357e+17,0.042026391391093584,1.7255647640417082,29.16240334440085,3.600183508027574e-18,3.424803174033737e+20,3379.4531743483481,3.4248031740298599e+20,0.00010794946755239804,2.3790230973549242,39.333197756015693,15.428556555600421,true,true,9.1380206250202982e-09,2.1740544197816498e-08,5.8189856826357901e-09,5.6603395333748921e-13,4.6367710958356005e-14,0,5.8189856826357901e-09,true,true,supported,valid,true,true,
base_train_001124,train,1124,20260910,52.257526000030339,40.406135367229581,20,0.0068859691545641423,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.3006059127153654e+21,1.1148829727191002e+17,1.1148829727191002e+17,0.04395042618858741,1.6403335034256352,40.406128560067003,2.1640444716970759e-18,3.137915092962959e+20,2814.5690352239008,3.1379150929135521e+20,8.5712928254141842e-05,3.2962690381994553,38.819615043130732,13.4379109568502,true,true,5.1105065629541135e-08,1.6846853864515793e-07,4.6916462036222818e-08,7.8725736000932924e-12,4.7273723082784676e-13,8.3047550137528234e-17,4.6916462036222818e-08,true,true,supported,valid,true,true,
base_train_001125,train,1125,20260910,42.862563938833773,22.791313044726849,20,0.012207958411516822,300,1.0000000000000001e-18,0.17000000000000001,0.25,7.336143622922392e+20,70835724184255048,70835724184255048,0.030570923190221127,1.7957859230283693,22.791312838494669,5.2869885722736472e-18,2.7474420129764095e+20,3878.6107498925035,2.7474420129747203e+20,9.6547844192257246e-05,1.8592795090760852,29.981803193024394,12.880760745809102,true,true,4.8665574305670436e-09,9.0487186663303694e-09,2.6670440180976236e-09,3.0741147438641565e-13,3.2208725982614548e-15,4.1523771758907716e-17,2.6670440180976236e-09,true,true,supported,valid,true,true,
base_train_001126,train,1126,20260910,64.089326988905668,46.09366905875504,20,0.0060363040624781443,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.4836777157556324e+21,1.4442255662470211e+17,1.4442255662470211e+17,0.05581697668050227,1.6081613777531492,46.093649074197678,1.7617369562473156e-18,3.7749887984864133e+20,2613.8498629599262,3.7749887984179983e+20,9.7331447547327046e-05,3.7602491006504768,48.240259651570888,15.849067337299648,true,true,1.1529738504663701e-07,4.3356403970310353e-07,1.1078309762537586e-07,9.0616158262576864e-12,2.7407407065619611e-13,0,1.1078309762537586e-07,true,true,supported,valid,true,true,
base_train_001127,train,1127,20260910,75.412232810631394,15.236558336764574,20,0.018261040035696698,300,1.0000000000000001e-18,0.17000000000000001,0.25,4.904394100382276e+20,1.026960639463439e+17,1.026960639463439e+17,0.047455331345287538,1.9227798342749065,15.236558329613629,9.8882599844684592e-18,4.9803405051419892e+20,4849.5923930872959,4.9803405051419591e+20,0.00020935218948351311,1.2429744898327901,50.411829738336181,25.000403072293828,true,true,1.2888650644792759e-09,4.693280836262837e-10,1.0372994951804264e-10,3.02655611286769e-15,9.2046735586854555e-15,0,1.0372994951804264e-10,true,true,supported,valid,true,true,
base_train_001128,train,1128,20260910,31.004871460609138,54.432678027078509,20,0.0051115508528805616,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.7520964644655472e+21,74683112269525472,74683112269525472,0.028165163940393322,1.5692358551173429,54.432656580062144,1.358722830305868e-18,1.7779162283881716e+20,2380.6134671331051,1.7779162283624599e+20,4.2623183456003503e-05,4.4405323502543332,23.721072802442041,7.283798658150312,true,true,8.8728906978393692e-08,3.9400994297687528e-07,1.3580736820303295e-07,7.2308634314834228e-12,2.7067733862960236e-13,0,1.3580736820303295e-07,true,true,supported,valid,true,true,
base_train_001129,train,1129,20260910,24.882892132736742,34.130690982565284,20,0.008152058859166228,300,1.0000000000000001e-18,0.17000000000000001,0.25,1.0986100664404793e+21,49374582356172376,49374582356172376,0.019975460592109591,1.6834170215058621,34.130691816785962,2.8165145538028458e-18,1.5277736273358664e+20,3094.2512410861314,1.5277736273369576e+20,4.4940752805259997e-05,2.7843281451120134,18.168462316890043,6.7144298158455387,true,true,8.7783022386446437e-09,2.4441951050455048e-08,8.809712476090548e-09,3.5711259196900841e-13,2.3255704766691147e-14,0,8.809712476090548e-09,true,true,supported,valid,true,true,
